attendance_id,employee_id,status,leave_type
50646,4970,Present,Unpaid
50647,2773,Present,None
50648,2621,Present,Sick
50649,4797,Present,Unpaid
50650,4738,Present,Unpaid
50651,632,Present,Unpaid
50652,1017,Present,None
50653,675,Present,None
50654,4632,Present,Earned
50655,4014,Absent,Unpaid
50656,4600,Present,Unpaid
50657,3373,Leave,Sick
50658,4544,Present,None
50659,4856,Present,Unpaid
50660,2195,Present,Sick
50661,4000,Present,None
50662,978,Leave,Earned
50663,553,WFH,Casual
50664,3576,Present,Earned
50665,3803,Present,None
50666,4334,Present,Casual
50667,3221,Present,Sick
50668,480,Leave,Casual
50669,3410,Present,Earned
50670,29,Present,None
50671,4670,Present,Casual
50672,530,Present,Unpaid
50673,2999,Leave,Unpaid
50674,4140,Present,Sick
50675,660,Present,Casual
50676,1369,WFH,Sick
50677,4499,Present,Unpaid
50678,126,Present,Earned
50679,1048,Present,Earned
50680,3697,WFH,None
50681,2507,Present,Unpaid
50682,3557,Present,Earned
50683,3025,Present,Sick
50684,3088,Present,Earned
50685,2325,Present,Sick
50686,2862,Leave,Earned
50687,568,WFH,Sick
50688,4812,Present,Unpaid
50689,2979,Leave,Unpaid
50690,3310,Present,Earned
50691,295,Present,Unpaid
50692,1805,Present,Sick
50693,4251,Present,Casual
50694,1055,Leave,Casual
50695,3799,Present,Unpaid
50696,609,Present,Casual
50697,1416,Present,Unpaid
50698,1677,Present,Casual
50699,2454,Present,Casual
50700,4475,Present,Unpaid
50701,659,Leave,None
50702,1668,Present,Casual
50703,2711,Present,Unpaid
50704,3987,Present,None
50705,1876,Present,Casual
50706,1676,Present,Sick
50707,1043,Present,Casual
50708,4439,Leave,Earned
50709,206,Present,Sick
50710,4738,Present,Unpaid
50711,1575,WFH,Unpaid
50712,716,Present,Sick
50713,1705,Present,Casual
50714,1090,Present,Casual
50715,1640,Present,Earned
50716,3180,Leave,Earned
50717,3193,Leave,Casual
50718,2469,Present,Earned
50719,4267,Present,Earned
50720,2233,Present,Casual
50721,1196,Leave,Earned
50722,334,Present,Sick
50723,3379,Present,Sick
50724,3122,Present,None
50725,388,Present,Sick
50726,3092,Leave,Casual
50727,2261,Present,Casual
50728,3339,Leave,Earned
50729,3811,Present,Sick
50730,2675,Present,Earned
50731,3817,Leave,Unpaid
50732,4387,Present,Casual
50733,4278,Present,Sick
50734,3149,WFH,None
50735,4479,Leave,Earned
50736,4492,Leave,Unpaid
50737,3136,Present,Unpaid
50738,813,Present,Casual
50739,3750,Present,Unpaid
50740,166,Present,Casual
50741,2310,Leave,Earned
50742,3462,Absent,Unpaid
50743,2501,Present,Unpaid
50744,4283,Leave,Sick
50745,4511,Present,Sick
50746,1281,Present,Earned
50747,2519,WFH,None
50748,1715,Present,Casual
50749,2508,Leave,None
50750,3676,Present,Unpaid
50751,528,Present,None
50752,1154,Present,Casual
50753,4971,Leave,Earned
50754,495,Present,Unpaid
50755,2645,Leave,Earned
50756,1989,Leave,Unpaid
50757,3829,Present,Unpaid
50758,1813,Leave,None
50759,3594,Present,Unpaid
50760,1287,Present,Unpaid
50761,4080,Leave,Casual
50762,1665,Leave,Casual
50763,2465,Present,Earned
50764,3863,Present,Casual
50765,1246,Leave,Unpaid
50766,4375,Present,Earned
50767,1067,Present,Sick
50768,2261,Present,Casual
50769,391,Present,None
50770,1165,WFH,Casual
50771,408,Present,Sick
50772,399,Present,Unpaid
50773,3510,Present,Sick
50774,1277,Present,None
50775,1983,Present,Sick
50776,625,Absent,Earned
50777,4575,Present,Sick
50778,4150,Present,Casual
50779,4229,Present,Earned
50780,2001,Present,Earned
50781,4680,Present,Sick
50782,4014,Present,Sick
50783,2284,Present,Earned
50784,981,Present,Unpaid
50785,2689,Present,Earned
50786,3053,Present,Earned
50787,4723,Leave,None
50788,3647,Leave,Unpaid
50789,294,Present,Casual
50790,399,Present,None
50791,4864,Leave,Casual
50792,2998,Present,Sick
50793,1979,Present,None
50794,811,Present,Casual
50795,1356,Present,Casual
50796,1556,Leave,Casual
50797,2054,Present,Casual
50798,3308,Present,Sick
50799,4261,Present,Earned
50800,4567,Present,None
50801,910,Present,Earned
50802,3983,Leave,Unpaid
50803,2092,Present,None
50804,315,Present,Casual
50805,404,Leave,None
50806,2378,Present,None
50807,1676,Present,Casual
50808,4741,Present,Sick
50809,4835,Present,Earned
50810,385,Present,Earned
50811,3115,Leave,Earned
50812,2241,Present,Unpaid
50813,139,Leave,Casual
50814,3833,Present,Unpaid
50815,3668,Leave,Earned
50816,3899,Present,Casual
50817,2753,Present,Earned
50818,4476,Leave,None
50819,2033,Present,Unpaid
50820,3874,Present,Unpaid
50821,3930,Present,Unpaid
50822,2269,Present,Casual
50823,4117,Present,Unpaid
50824,4832,Present,Sick
50825,2473,Leave,Unpaid
50826,2673,Present,None
50827,900,Leave,None
50828,2863,Present,Unpaid
50829,4033,Leave,Unpaid
50830,3834,Present,Earned
50831,3666,Present,Casual
50832,2858,Present,Casual
50833,2280,Present,Sick
50834,2459,Leave,Casual
50835,3752,Absent,Unpaid
50836,761,Absent,Casual
50837,1744,Present,Earned
50838,2305,Present,Casual
50839,3230,Present,Unpaid
50840,4005,Leave,None
50841,490,Present,None
50842,4479,Present,Earned
50843,920,Absent,Earned
50844,2998,Present,Unpaid
50845,428,Present,Unpaid
50846,3871,Leave,None
50847,3069,Present,None
50848,508,WFH,Casual
50849,392,Present,Unpaid
50850,4799,Present,Unpaid
50851,302,Absent,None
50852,4448,Leave,Unpaid
50853,211,Present,Sick
50854,3621,Present,Sick
50855,1007,Leave,Earned
50856,3715,Present,Sick
50857,4336,WFH,Casual
50858,4644,Present,Earned
50859,9,Present,Sick
50860,2758,Leave,Casual
50861,919,Present,Unpaid
50862,2235,WFH,None
50863,1386,Present,Casual
50864,1561,Present,Unpaid
50865,2815,Leave,Unpaid
50866,4659,Present,Sick
50867,597,WFH,Casual
50868,1423,Present,Earned
50869,4251,Present,Earned
50870,2720,Present,Unpaid
50871,4461,Present,Earned
50872,4638,Leave,Casual
50873,3042,Present,None
50874,1219,Present,Earned
50875,4446,Present,Earned
50876,501,Present,Casual
50877,1436,Present,Earned
50878,1028,Leave,Casual
50879,964,Present,Sick
50880,1489,Present,None
50881,4894,Present,None
50882,2210,WFH,Sick
50883,2169,Leave,Unpaid
50884,556,Leave,None
50885,2202,Present,Unpaid
50886,2166,Present,Casual
50887,3301,Present,Casual
50888,2178,Present,Casual
50889,2610,Leave,Earned
50890,2362,WFH,Casual
50891,755,Present,None
50892,601,Present,Unpaid
50893,1450,Present,None
50894,4205,Present,Unpaid
50895,1637,Leave,Unpaid
50896,4612,Absent,Unpaid
50897,4001,Absent,None
50898,3128,Present,None
50899,3686,Present,Unpaid
50900,1758,Leave,None
50901,2591,Present,Casual
50902,3569,Present,Casual
50903,2098,Present,None
50904,2818,Present,Earned
50905,4352,Present,Casual
50906,3016,Present,Sick
50907,717,Present,Sick
50908,2460,Present,None
50909,4168,Present,Earned
50910,568,Present,None
50911,1571,Present,Earned
50912,1416,WFH,Unpaid
50913,2360,Present,Sick
50914,3717,Present,Casual
50915,4423,Absent,Earned
50916,3550,Present,Casual
50917,4223,Present,Casual
50918,525,Present,Earned
50919,2462,Present,Sick
50920,1526,Leave,Sick
50921,2692,Leave,Casual
50922,3047,WFH,Casual
50923,4880,WFH,Earned
50924,4630,Leave,None
50925,4244,Present,None
50926,2077,WFH,None
50927,3310,Leave,Sick
50928,92,Leave,Sick
50929,4214,Present,Sick
50930,894,Present,Earned
50931,1114,Present,None
50932,3044,Present,Casual
50933,3763,Present,Casual
50934,4335,Present,Casual
50935,3494,Leave,Casual
50936,4950,Present,Earned
50937,4640,WFH,Unpaid
50938,1204,Leave,Casual
50939,3382,Leave,Unpaid
50940,3616,Present,Sick
50941,2742,Present,None
50942,4429,Present,Casual
50943,2007,Absent,Unpaid
50944,4932,WFH,Sick
50945,3083,WFH,None
50946,1068,Leave,Earned
50947,232,Present,Sick
50948,2721,Present,Casual
50949,4346,Present,Earned
50950,3737,Present,None
50951,1986,Present,Sick
50952,4009,Present,Sick
50953,487,Absent,Earned
50954,3677,Present,Unpaid
50955,831,Present,Sick
50956,1289,Present,Sick
50957,4340,Present,Sick
50958,4445,Present,Unpaid
50959,2334,Present,Earned
50960,2080,WFH,Sick
50961,4526,Present,Unpaid
50962,4036,Leave,Earned
50963,2126,Present,Earned
50964,95,Present,Earned
50965,4696,Present,None
50966,927,Present,Casual
50967,592,WFH,Unpaid
50968,1390,Present,Unpaid
50969,2877,Present,Sick
50970,4106,Present,None
50971,2831,Present,Casual
50972,2459,Leave,Sick
50973,3496,Present,Earned
50974,4518,Present,Unpaid
50975,4406,Present,Sick
50976,2857,Present,Unpaid
50977,2355,Leave,Unpaid
50978,3483,Present,Casual
50979,1455,Present,Unpaid
50980,1731,Present,Sick
50981,4977,Present,Casual
50982,2663,Present,Sick
50983,2911,Present,Earned
50984,4856,WFH,None
50985,1088,Present,Unpaid
50986,1718,Present,None
50987,2648,Present,Earned
50988,2591,Present,None
50989,3267,Present,Sick
50990,4919,Absent,Sick
50991,2998,Present,Sick
50992,1226,Present,Sick
50993,1846,Present,Earned
50994,3347,Leave,Earned
50995,1975,Present,Unpaid
50996,896,Present,Unpaid
50997,1682,WFH,Unpaid
50998,3192,Leave,Earned
50999,536,WFH,Earned
51000,2822,Present,Unpaid
51001,584,Present,Sick
51002,2662,Leave,Unpaid
51003,3869,Present,Unpaid
51004,2934,Present,Unpaid
51005,3022,WFH,Sick
51006,2654,Present,Casual
51007,1958,Present,Earned
51008,1392,Present,Casual
51009,1944,Leave,Earned
51010,1487,Present,None
51011,2356,Leave,None
51012,2976,Absent,Unpaid
51013,145,Present,Sick
51014,3978,Present,Unpaid
51015,2996,Absent,None
51016,2213,Present,Unpaid
51017,3332,Present,Unpaid
51018,4256,Present,None
51019,2628,Present,Unpaid
51020,2307,Present,None
51021,2710,Present,Earned
51022,1031,Present,Sick
51023,731,Absent,None
51024,68,Present,Unpaid
51025,4016,Leave,None
51026,2828,Absent,None
51027,4594,Present,Casual
51028,4299,Present,Sick
51029,840,WFH,None
51030,1188,Present,None
51031,963,Present,Unpaid
51032,1750,Present,Casual
51033,3114,Present,Unpaid
51034,4097,Present,Earned
51035,1475,Leave,Earned
51036,703,Present,None
51037,4709,Present,Earned
51038,2222,Present,Earned
51039,1189,Present,Sick
51040,3067,Present,None
51041,3043,Leave,Sick
51042,1103,Present,Earned
51043,2793,Present,Earned
51044,105,Present,Casual
51045,4144,Present,Earned
51046,1599,Present,None
51047,2701,Present,Unpaid
51048,3136,Present,None
51049,4739,Present,Casual
51050,2779,Present,None
51051,2073,Present,Unpaid
51052,3523,Present,Unpaid
51053,4098,Present,Casual
51054,1735,Present,Casual
51055,1763,Absent,None
51056,4736,Present,Unpaid
51057,4810,Present,Casual
51058,170,Present,Casual
51059,3842,Absent,None
51060,3920,Present,Unpaid
51061,2779,Present,Sick
51062,4077,Present,None
51063,2020,Present,None
51064,530,Leave,Earned
51065,2014,Leave,Casual
51066,4449,Absent,None
51067,2615,Leave,Earned
51068,4362,Present,Earned
51069,383,Present,Unpaid
51070,1978,Present,Sick
51071,2363,Present,Casual
51072,3149,Present,Unpaid
51073,885,Present,Sick
51074,2500,Present,Casual
51075,4008,Present,Casual
51076,4571,Present,Casual
51077,3151,Absent,Casual
51078,596,Absent,Unpaid
51079,1224,Present,None
51080,744,Present,Sick
51081,1606,Present,Casual
51082,4201,Leave,Sick
51083,592,Present,Earned
51084,2838,Present,None
51085,2324,Present,Sick
51086,2803,Present,Casual
51087,175,Present,Unpaid
51088,4919,Present,None
51089,3262,Present,Casual
51090,4078,Present,Unpaid
51091,3742,WFH,Earned
51092,1266,WFH,Sick
51093,1801,Present,Earned
51094,4813,Present,Casual
51095,2195,Present,Earned
51096,2215,Present,Sick
51097,983,Absent,None
51098,2113,Leave,Casual
51099,1625,Present,Earned
51100,4759,Present,Earned
51101,3048,Present,None
51102,4485,Leave,Unpaid
51103,2481,Present,Earned
51104,2335,Present,Casual
51105,1022,Present,Earned
51106,4701,Present,None
51107,4539,Present,Casual
51108,3005,Present,Earned
51109,3694,Present,Casual
51110,4662,Present,Sick
51111,3607,Present,None
51112,2486,Leave,None
51113,3186,Present,Earned
51114,3944,Present,Unpaid
51115,3331,Present,Casual
51116,3181,Present,Earned
51117,4846,Present,Sick
51118,2249,Leave,Unpaid
51119,1327,Present,None
51120,3728,Present,Sick
51121,1718,Leave,Sick
51122,2530,Present,Casual
51123,1772,Present,Earned
51124,2627,Present,Earned
51125,1652,Present,Sick
51126,1984,Leave,Earned
51127,4617,Absent,None
51128,614,Present,Casual
51129,1863,Present,Casual
51130,695,Present,Earned
51131,4694,WFH,Casual
51132,3797,Present,Unpaid
51133,4590,WFH,Sick
51134,825,Present,Unpaid
51135,348,Present,Casual
51136,2028,Leave,Sick
51137,1951,Present,Casual
51138,4055,Present,Unpaid
51139,1222,Present,None
51140,1803,Present,None
51141,3931,Present,Sick
51142,2816,Present,Sick
51143,1642,Leave,Casual
51144,4689,WFH,None
51145,170,Present,Unpaid
51146,1501,Present,Unpaid
51147,514,Present,Earned
51148,188,Present,None
51149,1366,Present,Casual
51150,1759,Present,None
51151,2291,Leave,Unpaid
51152,1648,Present,None
51153,1576,Leave,Sick
51154,2150,Present,Unpaid
51155,2862,Present,Casual
51156,860,Present,Sick
51157,1779,Present,Casual
51158,2817,Present,Casual
51159,3966,Present,Sick
51160,1949,Present,Casual
51161,4768,Absent,None
51162,2159,Present,Casual
51163,1398,Leave,Casual
51164,2456,Present,Casual
51165,1619,Present,Unpaid
51166,4162,Present,None
51167,1668,Present,None
51168,4067,Present,Sick
51169,656,Leave,None
51170,3350,Leave,Unpaid
51171,2222,Present,Sick
51172,1854,Present,Earned
51173,2545,Leave,None
51174,3807,Present,Earned
51175,4678,Leave,Casual
51176,4171,Present,Unpaid
51177,3132,Present,Casual
51178,3799,WFH,Casual
51179,2958,Present,Sick
51180,4962,Present,Unpaid
51181,1653,Present,Unpaid
51182,1396,Present,Earned
51183,4961,Present,Casual
51184,4293,Present,Casual
51185,1983,WFH,Casual
51186,2180,Present,None
51187,4474,WFH,Sick
51188,467,Present,Sick
51189,3492,WFH,Unpaid
51190,1853,Present,Casual
51191,3469,Present,Earned
51192,3268,Leave,Earned
51193,2290,WFH,Casual
51194,1339,Present,Earned
51195,2871,Present,Earned
51196,817,Present,None
51197,3644,Present,Sick
51198,1599,Present,Unpaid
51199,1181,WFH,Casual
51200,594,Absent,Unpaid
51201,4658,Present,Sick
51202,1858,Present,Earned
51203,3040,Present,Casual
51204,4941,Leave,Earned
51205,2464,Present,Casual
51206,2051,WFH,Unpaid
51207,4683,Present,Unpaid
51208,236,Leave,Unpaid
51209,2089,Present,None
51210,2696,Present,None
51211,1699,Present,Unpaid
51212,1529,Leave,Earned
51213,1906,Present,Casual
51214,4318,Leave,Earned
51215,3287,Present,None
51216,3000,Present,Unpaid
51217,1439,Present,Earned
51218,2189,Leave,Casual
51219,1733,Present,Earned
51220,4842,Present,Unpaid
51221,4328,Absent,Sick
51222,3841,Present,Earned
51223,889,Present,Unpaid
51224,4097,Present,Unpaid
51225,3592,Present,Sick
51226,1895,Leave,Earned
51227,2759,Present,None
51228,2531,Present,None
51229,1105,Present,Sick
51230,4246,Leave,Unpaid
51231,1702,Present,Earned
51232,4867,Present,Sick
51233,2328,Present,Unpaid
51234,4802,Present,None
51235,3426,Leave,None
51236,4115,Present,Unpaid
51237,2158,Present,Sick
51238,148,Present,Earned
51239,1518,Present,Casual
51240,2184,Leave,Earned
51241,4284,Present,Unpaid
51242,1062,Present,Sick
51243,412,Present,Sick
51244,3283,Present,Earned
51245,3389,Present,None
51246,2621,Present,Casual
51247,2811,Present,Unpaid
51248,786,Present,Earned
51249,4820,Present,Sick
51250,134,Present,Unpaid
51251,2594,WFH,None
51252,675,Present,Casual
51253,1969,Present,Unpaid
51254,2668,Leave,Unpaid
51255,2117,Present,Sick
51256,2714,Present,None
51257,3363,Present,Earned
51258,2859,Present,Sick
51259,983,Present,Earned
51260,1032,WFH,Sick
51261,4852,WFH,Unpaid
51262,2845,Present,Unpaid
51263,4270,Present,Earned
51264,3093,Present,Casual
51265,233,Present,Sick
51266,4539,Present,Sick
51267,3687,Leave,Casual
51268,1351,Present,Unpaid
51269,3309,Leave,None
51270,1702,Present,Casual
51271,4687,Present,Sick
51272,3417,Absent,Unpaid
51273,400,WFH,None
51274,2783,Present,Earned
51275,3243,Present,None
51276,4427,Present,Unpaid
51277,2109,Present,Casual
51278,4175,Present,Unpaid
51279,4195,Present,Casual
51280,3358,Present,Earned
51281,60,Present,Unpaid
51282,2306,Present,Earned
51283,1776,Present,Casual
51284,1674,Present,Unpaid
51285,518,Present,Unpaid
51286,4446,Present,Unpaid
51287,2899,Present,Unpaid
51288,2429,Present,Earned
51289,4049,Leave,Earned
51290,249,WFH,None
51291,4508,Present,Casual
51292,4471,Present,Sick
51293,4610,Present,Casual
51294,3041,Present,None
51295,3202,Leave,Casual
51296,3434,Present,None
51297,4776,Present,Casual
51298,3346,Absent,Earned
51299,4318,Present,Casual
51300,3764,Present,Earned
51301,89,Present,Casual
51302,4403,Present,Earned
51303,422,Leave,Casual
51304,3580,Present,Unpaid
51305,1972,Absent,None
51306,1498,Present,Casual
51307,3856,Present,None
51308,3239,Present,Earned
51309,2018,Present,Casual
51310,4774,Leave,Sick
51311,1714,Present,Sick
51312,233,Present,None
51313,4808,Leave,Unpaid
51314,553,Present,Unpaid
51315,1833,Present,Casual
51316,4433,Present,Sick
51317,1104,Present,Casual
51318,3805,Present,Casual
51319,2986,Present,None
51320,2963,Present,Casual
51321,1179,Leave,Casual
51322,2584,Leave,Earned
51323,632,Present,Earned
51324,2161,Present,Sick
51325,1209,Present,Casual
51326,4218,Present,Earned
51327,230,Present,Earned
51328,2198,Present,Sick
51329,3318,Present,Casual
51330,1422,Present,Unpaid
51331,2064,Present,Earned
51332,360,Present,None
51333,3227,Leave,Sick
51334,3854,Present,Earned
51335,2868,Present,Sick
51336,2881,Present,Unpaid
51337,35,Present,Unpaid
51338,1241,Present,Unpaid
51339,1416,Leave,Earned
51340,2148,Present,Earned
51341,2330,Present,None
51342,3190,Present,Unpaid
51343,1024,Present,Earned
51344,3957,Present,Unpaid
51345,423,Present,None
51346,761,Present,Sick
51347,3010,Present,Casual
51348,3535,Leave,Casual
51349,897,Present,Sick
51350,2031,Absent,None
51351,1650,Present,None
51352,987,Present,None
51353,539,Leave,None
51354,2258,Present,Earned
51355,3365,Present,Sick
51356,3479,Present,Earned
51357,1487,Present,Unpaid
51358,4925,WFH,Unpaid
51359,2328,Present,Unpaid
51360,132,Present,Earned
51361,3543,Present,Earned
51362,800,Present,Casual
51363,4571,Present,Unpaid
51364,4923,Present,Casual
51365,1708,Present,Sick
51366,472,Present,Earned
51367,1492,Present,Unpaid
51368,4694,WFH,Sick
51369,3916,Absent,Sick
51370,4623,Present,None
51371,2789,Present,None
51372,4820,Present,None
51373,4393,Leave,Earned
51374,1208,Present,Unpaid
51375,1537,Absent,None
51376,4833,Present,Unpaid
51377,4997,Present,Earned
51378,1273,Present,Unpaid
51379,3267,Absent,Earned
51380,3045,Leave,Earned
51381,655,Present,Casual
51382,3463,Leave,Sick
51383,801,Present,Casual
51384,4962,Present,Sick
51385,2320,Leave,Casual
51386,1577,Present,Earned
51387,164,Present,Earned
51388,358,Present,None
51389,2,Present,None
51390,64,Absent,Unpaid
51391,3563,Present,Casual
51392,4551,Present,Casual
51393,3917,Present,Casual
51394,2883,Present,Earned
51395,4923,Leave,Sick
51396,1201,Present,Unpaid
51397,314,Present,Casual
51398,4021,Present,Earned
51399,4806,Leave,Sick
51400,1692,Present,Sick
51401,3590,Present,Sick
51402,2530,Present,None
51403,4124,Present,Earned
51404,3167,Present,Unpaid
51405,596,Present,Earned
51406,2146,Present,Sick
51407,4513,Present,None
51408,3848,Present,Sick
51409,488,Present,Earned
51410,4172,Present,Casual
51411,1337,Present,Casual
51412,3452,Present,Earned
51413,685,Present,Earned
51414,4560,WFH,Earned
