employee_id,employee_name,department,facility_id,designation,status
1913,Employee-1913,Support,16,L1,Active
1914,Employee-1914,HR,44,Manager,Active
1915,Employee-1915,Support,40,Manager,Active
1916,Employee-1916,Support,18,L2,Active
1917,Employee-1917,Finance,34,L3,Active
1918,Employee-1918,Sales,25,L2,Active
1919,Employee-1919,IT,45,L3,Active
1920,Employee-1920,IT,6,Manager,Active
1921,Employee-1921,Operations,21,Senior Manager,Active
1922,Employee-1922,Support,6,L3,Active
1923,Employee-1923,IT,32,Manager,Active
1924,Employee-1924,Finance,41,Manager,Active
1925,Employee-1925,Support,48,L2,Active
1926,Employee-1926,Finance,43,L2,Active
1927,Employee-1927,IT,39,Senior Manager,Active
1928,Employee-1928,IT,31,L4,Active
1929,Employee-1929,Operations,42,L1,Inactive
1930,Employee-1930,IT,10,L4,Active
1931,Employee-1931,Support,30,L4,Active
1932,Employee-1932,Support,18,Senior Manager,Inactive
1933,Employee-1933,Support,24,L3,Active
1934,Employee-1934,Operations,9,Senior Manager,Active
1935,Employee-1935,Operations,31,Senior Manager,Active
1936,Employee-1936,IT,15,Manager,Active
1937,Employee-1937,HR,4,Manager,Active
1938,Employee-1938,HR,40,Manager,Active
1939,Employee-1939,Operations,9,L1,Active
1940,Employee-1940,IT,45,L3,Active
1941,Employee-1941,HR,9,L3,Active
1942,Employee-1942,IT,26,Manager,Inactive
1943,Employee-1943,IT,4,L4,Active
1944,Employee-1944,IT,17,L1,Active
1945,Employee-1945,Sales,16,L4,Active
1946,Employee-1946,Support,15,L2,Active
1947,Employee-1947,IT,35,L3,Active
1948,Employee-1948,Sales,5,L3,Active
1949,Employee-1949,Operations,5,L4,Active
1950,Employee-1950,HR,20,L1,Active
1951,Employee-1951,Support,15,L3,Active
1952,Employee-1952,HR,18,L4,Active
1953,Employee-1953,Support,47,Senior Manager,Active
1954,Employee-1954,HR,2,Senior Manager,Active
1955,Employee-1955,Support,29,L1,Active
1956,Employee-1956,HR,13,L4,Active
1957,Employee-1957,HR,4,Senior Manager,Active
1958,Employee-1958,HR,42,L1,Active
1959,Employee-1959,HR,45,Manager,Inactive
1960,Employee-1960,Operations,10,L1,Active
1961,Employee-1961,IT,31,L2,Active
1962,Employee-1962,Finance,41,Manager,Active
1963,Employee-1963,Sales,8,L4,Active
1964,Employee-1964,Finance,3,Manager,Active
1965,Employee-1965,Finance,48,Manager,Active
1966,Employee-1966,Support,46,L4,Active
1967,Employee-1967,IT,9,L4,Active
1968,Employee-1968,Support,30,Senior Manager,Active
1969,Employee-1969,IT,11,L2,Active
1970,Employee-1970,IT,35,L4,Inactive
1971,Employee-1971,HR,37,L3,Active
1972,Employee-1972,Operations,42,L3,Active
1973,Employee-1973,HR,13,L2,Active
1974,Employee-1974,Operations,36,L1,Active
1975,Employee-1975,Support,13,L1,Active
1976,Employee-1976,Operations,12,L3,Active
1977,Employee-1977,Support,37,L4,Active
1978,Employee-1978,Finance,10,L2,Active
1979,Employee-1979,Finance,9,L1,Active
1980,Employee-1980,Operations,7,L1,Active
1981,Employee-1981,Operations,2,Manager,Active
1982,Employee-1982,Support,23,L3,Active
1983,Employee-1983,HR,39,L4,Active
1984,Employee-1984,Support,40,L2,Active
1985,Employee-1985,HR,39,L1,Active
1986,Employee-1986,Finance,21,Manager,Active
1987,Employee-1987,IT,23,L3,Active
1988,Employee-1988,Operations,29,L3,Active
1989,Employee-1989,HR,14,L2,Active
1990,Employee-1990,Support,26,L1,Active
1991,Employee-1991,Finance,5,L2,Active
1992,Employee-1992,HR,31,L2,Active
1993,Employee-1993,Support,25,Senior Manager,Inactive
1994,Employee-1994,Operations,31,Manager,Active
1995,Employee-1995,Operations,50,L3,Active
1996,Employee-1996,Sales,20,Senior Manager,Active
1997,Employee-1997,IT,44,L4,Active
1998,Employee-1998,Sales,17,L3,Active
1999,Employee-1999,Finance,45,L3,Active
2000,Employee-2000,HR,2,Manager,Active
2001,Employee-2001,Finance,25,L4,Active
2002,Employee-2002,Support,13,L1,Active
2003,Employee-2003,Operations,39,L4,Active
2004,Employee-2004,Sales,28,L1,Active
2005,Employee-2005,Sales,42,L4,Active
2006,Employee-2006,Sales,6,L2,Active
2007,Employee-2007,Finance,3,L4,Active
2008,Employee-2008,Operations,35,Senior Manager,Inactive
2009,Employee-2009,HR,18,Senior Manager,Active
2010,Employee-2010,Support,11,Manager,Active
2011,Employee-2011,HR,20,L1,Active
2012,Employee-2012,Finance,5,L3,Active
2013,Employee-2013,Support,19,Manager,Inactive
2014,Employee-2014,Sales,22,Senior Manager,Active
2015,Employee-2015,IT,19,Senior Manager,Active
2016,Employee-2016,Finance,47,L1,Active
2017,Employee-2017,Finance,16,Senior Manager,Active
2018,Employee-2018,Operations,24,Senior Manager,Active
2019,Employee-2019,HR,41,L1,Active
2020,Employee-2020,Finance,4,Senior Manager,Active
2021,Employee-2021,Finance,15,L3,Active
2022,Employee-2022,Sales,25,L2,Active
2023,Employee-2023,Sales,44,Manager,Active
2024,Employee-2024,Support,35,L3,Active
2025,Employee-2025,IT,14,L3,Inactive
2026,Employee-2026,Operations,49,L2,Active
2027,Employee-2027,IT,19,Manager,Active
2028,Employee-2028,Support,38,L3,Active
2029,Employee-2029,Sales,36,Senior Manager,Active
2030,Employee-2030,HR,7,L2,Active
2031,Employee-2031,Sales,30,Manager,Active
2032,Employee-2032,Operations,19,L4,Active
2033,Employee-2033,Sales,49,L1,Active
2034,Employee-2034,Operations,25,Senior Manager,Active
2035,Employee-2035,Operations,16,L2,Active
2036,Employee-2036,Operations,47,L1,Active
2037,Employee-2037,Support,40,L4,Active
2038,Employee-2038,Operations,8,L3,Active
2039,Employee-2039,Operations,18,L3,Active
2040,Employee-2040,HR,28,Manager,Active
2041,Employee-2041,IT,16,L2,Active
2042,Employee-2042,Finance,19,L2,Active
2043,Employee-2043,IT,42,Manager,Active
2044,Employee-2044,Operations,17,L1,Active
2045,Employee-2045,HR,45,L3,Active
2046,Employee-2046,Sales,13,L3,Inactive
2047,Employee-2047,HR,7,L2,Inactive
2048,Employee-2048,Operations,27,L2,Active
2049,Employee-2049,HR,10,Manager,Active
2050,Employee-2050,HR,34,L4,Active
2051,Employee-2051,Operations,36,L1,Active
2052,Employee-2052,Support,25,Senior Manager,Active
2053,Employee-2053,HR,6,L4,Active
2054,Employee-2054,Finance,24,L4,Active
2055,Employee-2055,Finance,18,L2,Active
2056,Employee-2056,HR,23,L2,Active
2057,Employee-2057,Support,6,L2,Active
2058,Employee-2058,Sales,29,L4,Active
2059,Employee-2059,Operations,25,L1,Active
2060,Employee-2060,Finance,17,L2,Active
2061,Employee-2061,Sales,46,L3,Active
2062,Employee-2062,HR,24,L1,Active
2063,Employee-2063,Sales,11,L3,Active
2064,Employee-2064,IT,26,L1,Active
2065,Employee-2065,Finance,34,L2,Inactive
2066,Employee-2066,HR,28,Senior Manager,Inactive
2067,Employee-2067,Operations,3,Manager,Active
2068,Employee-2068,Support,11,L2,Active
2069,Employee-2069,HR,38,L4,Active
2070,Employee-2070,Operations,14,Senior Manager,Active
2071,Employee-2071,Support,26,L4,Active
2072,Employee-2072,Support,48,L1,Active
2073,Employee-2073,HR,21,L4,Active
2074,Employee-2074,Sales,39,Senior Manager,Active
2075,Employee-2075,Sales,30,Senior Manager,Active
2076,Employee-2076,Support,8,L2,Active
2077,Employee-2077,Sales,20,L3,Active
2078,Employee-2078,IT,48,L2,Active
2079,Employee-2079,Support,32,L1,Active
2080,Employee-2080,Support,22,L4,Active
2081,Employee-2081,Operations,7,L3,Active
2082,Employee-2082,Sales,9,Manager,Active
2083,Employee-2083,Support,45,Senior Manager,Active
2084,Employee-2084,IT,1,L3,Active
2085,Employee-2085,Operations,29,L3,Active
2086,Employee-2086,HR,8,L2,Active
2087,Employee-2087,Support,4,Manager,Active
2088,Employee-2088,IT,35,Senior Manager,Active
2089,Employee-2089,Finance,3,L1,Active
2090,Employee-2090,IT,45,L1,Active
2091,Employee-2091,IT,40,L3,Active
2092,Employee-2092,Operations,7,L3,Active
2093,Employee-2093,HR,27,L4,Active
2094,Employee-2094,Finance,1,Manager,Active
2095,Employee-2095,Sales,27,Senior Manager,Active
2096,Employee-2096,Sales,16,L3,Active
2097,Employee-2097,IT,38,L4,Active
2098,Employee-2098,Operations,7,Manager,Active
2099,Employee-2099,Operations,44,Senior Manager,Active
2100,Employee-2100,Sales,23,L1,Active
2101,Employee-2101,Finance,41,L4,Active
2102,Employee-2102,HR,11,Manager,Active
2103,Employee-2103,Finance,42,L4,Active
2104,Employee-2104,Support,33,L3,Active
2105,Employee-2105,Support,50,L2,Active
2106,Employee-2106,HR,36,L1,Active
2107,Employee-2107,Sales,37,L3,Active
2108,Employee-2108,HR,41,L3,Active
2109,Employee-2109,Operations,17,Manager,Active
2110,Employee-2110,Support,35,L4,Active
2111,Employee-2111,IT,48,L1,Active
2112,Employee-2112,IT,5,L3,Active
2113,Employee-2113,Sales,48,Manager,Active
2114,Employee-2114,Operations,32,L1,Active
2115,Employee-2115,Finance,3,L4,Active
2116,Employee-2116,Operations,47,L3,Active
2117,Employee-2117,IT,35,Senior Manager,Active
2118,Employee-2118,IT,14,L3,Active
2119,Employee-2119,Support,48,L3,Active
2120,Employee-2120,Operations,31,L1,Active
2121,Employee-2121,Operations,31,L1,Active
2122,Employee-2122,IT,17,L1,Active
2123,Employee-2123,Finance,24,L1,Active
2124,Employee-2124,Sales,23,Manager,Active
2125,Employee-2125,Sales,18,L2,Active
2126,Employee-2126,Operations,50,Manager,Active
2127,Employee-2127,Sales,14,L3,Active
2128,Employee-2128,IT,50,Manager,Active
2129,Employee-2129,IT,15,L4,Active
2130,Employee-2130,Operations,15,Senior Manager,Active
2131,Employee-2131,Operations,6,L1,Active
2132,Employee-2132,Support,27,L4,Active
2133,Employee-2133,Operations,15,Senior Manager,Active
2134,Employee-2134,Finance,50,L4,Active
2135,Employee-2135,Sales,36,L3,Active
2136,Employee-2136,Operations,8,L1,Active
2137,Employee-2137,HR,15,L4,Active
2138,Employee-2138,Support,3,L3,Active
2139,Employee-2139,HR,47,L1,Active
2140,Employee-2140,IT,13,L2,Active
2141,Employee-2141,Sales,41,L3,Active
2142,Employee-2142,Operations,34,Manager,Active
2143,Employee-2143,HR,24,L1,Active
2144,Employee-2144,Sales,40,L4,Active
2145,Employee-2145,IT,32,Senior Manager,Active
2146,Employee-2146,Finance,32,L4,Inactive
2147,Employee-2147,Support,30,Manager,Active
2148,Employee-2148,Sales,49,Manager,Active
2149,Employee-2149,Sales,13,L4,Active
2150,Employee-2150,Finance,1,Senior Manager,Active
2151,Employee-2151,Sales,34,L1,Active
2152,Employee-2152,IT,15,L3,Active
2153,Employee-2153,IT,44,Manager,Active
2154,Employee-2154,Finance,14,Manager,Active
2155,Employee-2155,Support,29,Manager,Active
2156,Employee-2156,Operations,34,Senior Manager,Inactive
2157,Employee-2157,HR,18,L2,Inactive
2158,Employee-2158,Operations,7,Senior Manager,Active
2159,Employee-2159,Sales,29,L1,Active
2160,Employee-2160,HR,31,L1,Active
2161,Employee-2161,Finance,25,L1,Active
2162,Employee-2162,Finance,38,L1,Active
2163,Employee-2163,Support,14,L1,Active
2164,Employee-2164,HR,8,L4,Active
2165,Employee-2165,IT,27,Manager,Active
2166,Employee-2166,HR,2,Senior Manager,Active
2167,Employee-2167,Sales,17,L4,Active
2168,Employee-2168,IT,37,Senior Manager,Active
2169,Employee-2169,Finance,14,L2,Active
2170,Employee-2170,HR,25,L3,Active
2171,Employee-2171,Operations,30,Manager,Active
2172,Employee-2172,Support,29,L2,Active
2173,Employee-2173,Operations,20,L4,Active
2174,Employee-2174,Support,21,L3,Active
2175,Employee-2175,Sales,22,L2,Active
2176,Employee-2176,Operations,35,Senior Manager,Active
2177,Employee-2177,HR,37,L3,Active
2178,Employee-2178,HR,16,Senior Manager,Active
2179,Employee-2179,Operations,50,L2,Active
2180,Employee-2180,HR,49,L4,Active
2181,Employee-2181,Sales,43,Senior Manager,Active
2182,Employee-2182,IT,17,L3,Active
2183,Employee-2183,Sales,16,L2,Active
2184,Employee-2184,Support,2,Senior Manager,Active
2185,Employee-2185,Sales,4,L4,Active
2186,Employee-2186,Support,21,Manager,Active
2187,Employee-2187,HR,39,L4,Active
2188,Employee-2188,IT,34,L4,Active
2189,Employee-2189,HR,30,Manager,Active
2190,Employee-2190,Finance,6,L4,Active
2191,Employee-2191,HR,17,Manager,Inactive
2192,Employee-2192,Support,39,Manager,Active
2193,Employee-2193,HR,25,Senior Manager,Inactive
2194,Employee-2194,HR,5,Senior Manager,Active
2195,Employee-2195,IT,5,Manager,Active
2196,Employee-2196,HR,20,L2,Active
2197,Employee-2197,IT,16,L3,Active
2198,Employee-2198,Operations,41,L2,Active
2199,Employee-2199,Finance,37,Manager,Active
2200,Employee-2200,IT,40,L3,Active
2201,Employee-2201,Support,9,Senior Manager,Active
2202,Employee-2202,Operations,5,L3,Active
2203,Employee-2203,IT,42,Manager,Active
2204,Employee-2204,IT,2,Senior Manager,Active
2205,Employee-2205,Finance,9,L3,Active
2206,Employee-2206,Support,43,L3,Active
2207,Employee-2207,Sales,36,L2,Inactive
2208,Employee-2208,Sales,22,L3,Active
2209,Employee-2209,IT,22,Manager,Active
2210,Employee-2210,HR,22,L1,Active
2211,Employee-2211,Support,34,L1,Active
2212,Employee-2212,Operations,29,L1,Active
2213,Employee-2213,HR,38,Manager,Active
2214,Employee-2214,HR,46,L1,Active
2215,Employee-2215,Support,33,L2,Active
2216,Employee-2216,IT,18,Manager,Active
2217,Employee-2217,IT,7,Senior Manager,Active
2218,Employee-2218,IT,1,Manager,Active
2219,Employee-2219,IT,33,Manager,Active
2220,Employee-2220,Sales,1,L3,Active
2221,Employee-2221,IT,24,L3,Active
2222,Employee-2222,Sales,4,L3,Active
2223,Employee-2223,Sales,4,L4,Active
2224,Employee-2224,IT,18,L2,Active
2225,Employee-2225,Finance,27,Manager,Active
2226,Employee-2226,Operations,43,Manager,Active
2227,Employee-2227,HR,32,L3,Active
2228,Employee-2228,Sales,33,Manager,Active
2229,Employee-2229,Support,28,Senior Manager,Active
2230,Employee-2230,Support,42,Manager,Inactive
2231,Employee-2231,Operations,41,L1,Active
2232,Employee-2232,Support,36,Senior Manager,Active
2233,Employee-2233,Finance,6,Senior Manager,Active
2234,Employee-2234,Support,16,Manager,Active
2235,Employee-2235,HR,34,L4,Active
2236,Employee-2236,HR,23,L3,Active
2237,Employee-2237,Sales,50,L2,Active
2238,Employee-2238,IT,42,L2,Active
2239,Employee-2239,Finance,24,L1,Active
2240,Employee-2240,Sales,49,L2,Active
2241,Employee-2241,Finance,13,L2,Active
2242,Employee-2242,IT,18,L3,Active
2243,Employee-2243,Support,13,L3,Active
2244,Employee-2244,Support,49,L4,Active
2245,Employee-2245,IT,37,L1,Active
2246,Employee-2246,Sales,43,L2,Active
2247,Employee-2247,IT,39,L4,Active
2248,Employee-2248,Operations,42,L1,Active
2249,Employee-2249,HR,17,Senior Manager,Active
2250,Employee-2250,Sales,15,L2,Active
2251,Employee-2251,Finance,18,L2,Active
2252,Employee-2252,Operations,23,L3,Active
2253,Employee-2253,Sales,30,Manager,Active
2254,Employee-2254,IT,34,L1,Active
2255,Employee-2255,IT,4,L2,Active
2256,Employee-2256,IT,3,L1,Active
2257,Employee-2257,IT,7,L4,Active
2258,Employee-2258,Finance,18,L4,Active
2259,Employee-2259,Operations,42,Manager,Active
2260,Employee-2260,Support,7,L2,Active
2261,Employee-2261,HR,40,L3,Active
2262,Employee-2262,Finance,6,L2,Active
2263,Employee-2263,Finance,22,L1,Active
2264,Employee-2264,Support,1,Senior Manager,Active
2265,Employee-2265,Support,4,L4,Active
2266,Employee-2266,HR,46,L1,Active
2267,Employee-2267,HR,49,Manager,Active
2268,Employee-2268,Support,50,L4,Active
2269,Employee-2269,IT,43,L3,Inactive
2270,Employee-2270,Finance,29,L4,Inactive
2271,Employee-2271,Sales,21,Senior Manager,Active
2272,Employee-2272,HR,26,L2,Active
2273,Employee-2273,HR,14,Senior Manager,Active
2274,Employee-2274,Support,9,Senior Manager,Active
2275,Employee-2275,Operations,47,L2,Active
2276,Employee-2276,Sales,12,L4,Active
2277,Employee-2277,Sales,42,Manager,Active
2278,Employee-2278,HR,6,L2,Active
2279,Employee-2279,IT,20,L2,Active
2280,Employee-2280,Operations,24,L3,Active
2281,Employee-2281,Sales,27,L4,Active
2282,Employee-2282,HR,38,L2,Active
2283,Employee-2283,Sales,8,Manager,Active
2284,Employee-2284,Operations,1,L1,Active
2285,Employee-2285,Operations,49,L4,Active
2286,Employee-2286,Finance,49,L3,Active
2287,Employee-2287,Support,24,Senior Manager,Active
2288,Employee-2288,Support,47,L2,Active
2289,Employee-2289,HR,7,Manager,Active
2290,Employee-2290,Operations,19,L4,Active
2291,Employee-2291,Finance,22,Manager,Active
2292,Employee-2292,Finance,35,Manager,Active
2293,Employee-2293,Sales,30,Senior Manager,Active
2294,Employee-2294,Sales,29,L3,Active
2295,Employee-2295,Finance,22,L4,Active
2296,Employee-2296,Sales,11,L2,Active
2297,Employee-2297,Operations,20,L3,Active
2298,Employee-2298,IT,29,L2,Active
2299,Employee-2299,Operations,41,L1,Active
2300,Employee-2300,Finance,42,Manager,Active
2301,Employee-2301,Finance,34,L1,Active
2302,Employee-2302,Operations,1,Manager,Active
2303,Employee-2303,Sales,31,Senior Manager,Active
2304,Employee-2304,Sales,30,L3,Active
2305,Employee-2305,Support,48,L2,Active
2306,Employee-2306,Finance,18,Senior Manager,Active
2307,Employee-2307,HR,17,L2,Inactive
2308,Employee-2308,Support,38,L3,Active
2309,Employee-2309,Sales,14,L4,Active
2310,Employee-2310,Operations,23,L1,Active
2311,Employee-2311,Sales,25,L1,Active
2312,Employee-2312,Operations,15,L2,Active
2313,Employee-2313,Support,46,L2,Active
2314,Employee-2314,Finance,22,L2,Active
2315,Employee-2315,Sales,3,L3,Active
2316,Employee-2316,Operations,19,L4,Active
2317,Employee-2317,Finance,44,L1,Active
2318,Employee-2318,HR,34,Senior Manager,Active
2319,Employee-2319,Operations,35,Manager,Active
2320,Employee-2320,Support,50,L3,Active
2321,Employee-2321,HR,1,L1,Active
2322,Employee-2322,HR,21,L4,Active
2323,Employee-2323,IT,29,L3,Active
2324,Employee-2324,Sales,6,Senior Manager,Active
2325,Employee-2325,Operations,37,L1,Active
2326,Employee-2326,HR,1,L3,Active
2327,Employee-2327,IT,1,L1,Active
2328,Employee-2328,Support,27,L1,Active
2329,Employee-2329,Finance,21,L4,Active
2330,Employee-2330,Operations,16,Manager,Active
2331,Employee-2331,HR,44,L4,Active
2332,Employee-2332,Sales,40,L1,Active
2333,Employee-2333,IT,26,L3,Active
2334,Employee-2334,HR,16,Senior Manager,Active
2335,Employee-2335,Sales,28,L4,Active
2336,Employee-2336,HR,1,Manager,Active
2337,Employee-2337,Operations,36,L1,Active
2338,Employee-2338,Operations,10,Senior Manager,Active
2339,Employee-2339,Operations,43,L4,Active
2340,Employee-2340,Support,17,L4,Active
2341,Employee-2341,Support,23,L4,Active
2342,Employee-2342,IT,7,L4,Active
2343,Employee-2343,Operations,44,Senior Manager,Active
2344,Employee-2344,Sales,7,L3,Active
2345,Employee-2345,HR,44,Manager,Active
2346,Employee-2346,Finance,15,Manager,Active
2347,Employee-2347,Sales,34,L1,Active
2348,Employee-2348,Support,46,L2,Active
2349,Employee-2349,Support,45,L3,Active
2350,Employee-2350,Sales,4,L1,Active
2351,Employee-2351,Support,14,L1,Active
2352,Employee-2352,Operations,14,L4,Active
2353,Employee-2353,IT,16,L2,Active
2354,Employee-2354,HR,7,L2,Inactive
2355,Employee-2355,IT,32,L3,Active
2356,Employee-2356,HR,19,L2,Active
2357,Employee-2357,HR,2,L1,Active
2358,Employee-2358,IT,10,L2,Active
2359,Employee-2359,Sales,50,L2,Active
2360,Employee-2360,HR,17,Manager,Inactive
2361,Employee-2361,IT,37,L1,Active
2362,Employee-2362,HR,12,Senior Manager,Active
2363,Employee-2363,Finance,6,L2,Active
2364,Employee-2364,Sales,22,L2,Inactive
2365,Employee-2365,Operations,32,L4,Active
2366,Employee-2366,HR,41,L2,Active
2367,Employee-2367,Finance,20,L2,Active
2368,Employee-2368,Operations,1,Manager,Active
2369,Employee-2369,Operations,47,L1,Active
2370,Employee-2370,HR,6,L3,Active
2371,Employee-2371,IT,19,L1,Active
2372,Employee-2372,HR,18,L4,Active
2373,Employee-2373,Finance,6,L1,Active
2374,Employee-2374,Operations,45,L2,Active
2375,Employee-2375,HR,33,L4,Active
2376,Employee-2376,IT,23,L1,Active
2377,Employee-2377,HR,23,L4,Active
2378,Employee-2378,Sales,26,L3,Active
2379,Employee-2379,IT,13,L1,Active
2380,Employee-2380,Finance,7,Senior Manager,Active
2381,Employee-2381,Operations,15,L2,Active
2382,Employee-2382,HR,44,L4,Active
2383,Employee-2383,IT,27,Senior Manager,Active
2384,Employee-2384,Sales,26,Senior Manager,Active
2385,Employee-2385,IT,33,Manager,Active
2386,Employee-2386,Support,15,L4,Active
2387,Employee-2387,Sales,36,Senior Manager,Active
2388,Employee-2388,Finance,45,Manager,Active
