invoice_id,facility_id,invoice_amount,sla_status
INV-003612,25,19072.42948731928,On-Time
INV-003613,23,12540.000391587591,On-Time
INV-003614,24,6492.01679860246,On-Time
INV-003615,38,48551.77805180848,On-Time
INV-003616,28,51360.638040880505,Delayed
INV-003617,21,8353.712148732795,On-Time
INV-003618,43,17744.24533407492,Delayed
INV-003619,18,23024.604478771525,On-Time
INV-003620,36,3587.598129527384,On-Time
INV-003621,35,5447.473889035813,On-Time
INV-003622,45,79720.69054082353,On-Time
INV-003623,9,7592.172820239558,On-Time
INV-003624,38,77511.61757121902,On-Time
INV-003625,30,5736.3954726147,On-Time
INV-003626,44,42566.71024592646,On-Time
INV-003627,34,16134.205983975842,On-Time
INV-003628,32,18568.72013469114,On-Time
INV-003629,3,140918.34857929952,On-Time
INV-003630,3,6284.322794155988,On-Time
INV-003631,28,39926.60594267379,On-Time
INV-003632,44,38310.89745532823,On-Time
INV-003633,15,630692.3033087436,On-Time
INV-003634,41,7501.581768603852,On-Time
INV-003635,23,11778.312627509355,On-Time
INV-003636,40,49807.571311918065,On-Time
INV-003637,11,18028.987185999835,On-Time
INV-003638,48,13862.588881223412,On-Time
INV-003639,32,57383.46578710812,On-Time
INV-003640,36,16872.351642087902,On-Time
INV-003641,33,9028.494672849327,On-Time
INV-003642,24,45533.79856394959,On-Time
INV-003643,39,32057.550128178496,On-Time
INV-003644,34,16109.322237930028,On-Time
INV-003645,28,15362.710888102853,On-Time
INV-003646,37,8822.789731334366,On-Time
INV-003647,7,45483.13400974634,On-Time
INV-003648,4,15365.686956557847,On-Time
INV-003649,37,10200.113191598526,On-Time
INV-003650,1,6090.252570351865,On-Time
INV-003651,1,32602.82949484656,On-Time
INV-003652,47,13245.5512601706,Delayed
INV-003653,20,2943.411865696167,On-Time
INV-003654,19,6612.593462987914,On-Time
INV-003655,29,17437.93116107199,On-Time
INV-003656,10,17934.1560905187,On-Time
INV-003657,18,17265.36498259558,Delayed
INV-003658,28,15021.591650303606,On-Time
INV-003659,35,5034.886573356146,On-Time
INV-003660,43,9186.143403445742,Delayed
INV-003661,47,71953.61731735793,Delayed
INV-003662,31,62083.040255952656,On-Time
INV-003663,27,39259.61974964537,Delayed
INV-003664,11,35936.27837939201,On-Time
INV-003665,49,54434.63527312459,On-Time
INV-003666,49,7181.081392770299,Delayed
INV-003667,38,22763.834894079228,On-Time
INV-003668,5,7184.871036442185,On-Time
INV-003669,8,7310.635833109676,On-Time
INV-003670,34,31826.830445914395,On-Time
INV-003671,48,56769.270111161684,On-Time
INV-003672,12,18145.009905907853,On-Time
INV-003673,38,114576.77854230057,On-Time
INV-003674,1,27222.097404669337,On-Time
INV-003675,31,10129.57323554168,On-Time
INV-003676,4,7429.928006728694,On-Time
INV-003677,49,60969.65035529817,On-Time
INV-003678,45,25045.742093044155,On-Time
INV-003679,50,43306.03922006405,On-Time
INV-003680,5,1543.8533408031499,On-Time
INV-003681,30,28132.254227754875,On-Time
INV-003682,24,13203.34930351287,On-Time
INV-003683,3,5465.661651927328,On-Time
INV-003684,11,20688.17700811143,On-Time
INV-003685,45,65631.66349131378,On-Time
INV-003686,4,212400.36491833843,On-Time
INV-003687,26,28061.460663885737,On-Time
INV-003688,27,10838.429777623918,On-Time
INV-003689,46,10203.615971725812,On-Time
INV-003690,43,57706.91919696244,On-Time
INV-003691,27,8128.452831856198,On-Time
INV-003692,42,41045.12620311879,On-Time
INV-003693,50,29545.336406598628,On-Time
INV-003694,6,26452.379406093314,On-Time
INV-003695,15,4591.129770443128,On-Time
INV-003696,30,15414.159249573077,On-Time
INV-003697,42,5124.77657862847,On-Time
INV-003698,37,12231.288743020896,On-Time
INV-003699,37,55112.87652185735,On-Time
INV-003700,42,75437.35859372142,On-Time
INV-003701,37,27281.078605236104,On-Time
INV-003702,35,12452.285851449229,On-Time
INV-003703,23,107807.15760819653,On-Time
INV-003704,6,12288.379838473558,On-Time
INV-003705,4,7074.9348089832165,On-Time
INV-003706,18,44200.12817359975,On-Time
INV-003707,9,34812.578185483864,On-Time
INV-003708,49,12802.862901447083,On-Time
INV-003709,29,24348.49280742983,On-Time
INV-003710,13,34274.605305811216,On-Time
INV-003711,47,27002.3408952362,On-Time
INV-003712,17,34854.549573281874,On-Time
INV-003713,45,13283.59558730798,On-Time
INV-003714,32,37281.22188842969,On-Time
INV-003715,48,22416.617995368302,On-Time
INV-003716,22,13741.688924116565,Delayed
INV-003717,4,17224.967993996564,On-Time
INV-003718,5,19972.231525854873,On-Time
INV-003719,37,5190.68869007093,On-Time
INV-003720,41,11653.254234605673,On-Time
INV-003721,49,23503.520927060654,On-Time
INV-003722,13,5704.490579452295,On-Time
INV-003723,34,11849.919320997038,Delayed
INV-003724,45,239101.87094699655,On-Time
INV-003725,22,7120.559873113567,On-Time
INV-003726,23,15005.710195580376,On-Time
INV-003727,3,9568.987901844457,On-Time
INV-003728,42,19596.96519120473,On-Time
INV-003729,34,9750.576172536663,On-Time
INV-003730,32,17270.530293280797,On-Time
INV-003731,45,10737.021102692026,On-Time
INV-003732,49,63267.54860255318,On-Time
INV-003733,21,23900.07886534881,On-Time
INV-003734,46,8079.032005482979,On-Time
INV-003735,44,51062.033915388645,Delayed
INV-003736,21,8448.408707431592,On-Time
INV-003737,44,4609.708081443142,On-Time
INV-003738,11,21959.55239264603,On-Time
INV-003739,39,148340.32769075446,On-Time
INV-003740,4,3541.6070466087554,On-Time
INV-003741,1,5819.747054942368,On-Time
INV-003742,28,46747.949049747025,On-Time
INV-003743,24,11587.458175155636,On-Time
INV-003744,35,40617.26767029629,On-Time
INV-003745,13,9532.965209994614,On-Time
INV-003746,47,25386.229933747625,On-Time
INV-003747,34,126055.0411893906,On-Time
INV-003748,11,6670.234881972174,Delayed
INV-003749,36,61313.83624873738,On-Time
INV-003750,17,43464.80445657378,On-Time
INV-003751,35,4967.916167137007,Delayed
INV-003752,18,38518.75419974652,On-Time
INV-003753,40,23689.94863326025,Delayed
INV-003754,22,24127.173367311385,On-Time
INV-003755,24,30838.44998275683,On-Time
INV-003756,19,15516.110583303682,On-Time
INV-003757,37,23625.90264770665,On-Time
INV-003758,39,28041.825011713787,On-Time
INV-003759,21,46446.57186770141,On-Time
INV-003760,8,4783.075203420982,On-Time
INV-003761,28,80088.36739587598,On-Time
INV-003762,5,6937.58948659943,On-Time
INV-003763,17,47175.429007137755,On-Time
INV-003764,37,23847.74873676555,On-Time
INV-003765,36,6117.101530556198,On-Time
INV-003766,19,37352.13943726455,On-Time
INV-003767,27,8557.756646700625,On-Time
INV-003768,34,64138.20935873488,On-Time
INV-003769,11,10820.147251445407,On-Time
INV-003770,45,4939.472891654297,On-Time
INV-003771,47,102113.99895982225,On-Time
INV-003772,12,26405.396238934572,On-Time
INV-003773,21,52427.7403259062,On-Time
INV-003774,11,9400.593656837658,On-Time
INV-003775,39,3321.5587784035456,On-Time
INV-003776,28,117618.59516379354,On-Time
INV-003777,5,21885.3597528775,On-Time
INV-003778,17,36002.796470719724,On-Time
INV-003779,20,42471.807446606515,On-Time
INV-003780,41,15750.209519399461,On-Time
INV-003781,46,27618.180472349966,On-Time
INV-003782,12,108440.03132754448,On-Time
INV-003783,6,21323.366541137133,On-Time
INV-003784,17,56505.9553734454,On-Time
INV-003785,19,3007.164899322661,On-Time
INV-003786,26,67762.2565128764,On-Time
INV-003787,48,4807.80396154203,On-Time
INV-003788,44,60440.145518349214,On-Time
INV-003789,44,32553.20870325663,On-Time
INV-003790,32,20011.838930424557,On-Time
INV-003791,6,19938.579032041303,On-Time
INV-003792,36,17107.442926327632,On-Time
INV-003793,38,9694.659836336266,On-Time
INV-003794,11,17926.291648580613,On-Time
INV-003795,33,200397.6812483898,On-Time
INV-003796,24,81008.28487121173,On-Time
INV-003797,23,9218.769257577114,Delayed
INV-003798,15,28787.236831587856,On-Time
INV-003799,27,24245.326671984003,On-Time
INV-003800,11,19105.022870787394,On-Time
INV-003801,50,8080.608381029606,On-Time
INV-003802,17,34402.963393347265,On-Time
INV-003803,14,51332.103257003066,On-Time
INV-003804,27,9567.252182316746,On-Time
INV-003805,18,155677.43439440525,On-Time
INV-003806,28,100911.91123099416,On-Time
INV-003807,47,38107.46824942484,On-Time
INV-003808,47,6427.110236591661,On-Time
INV-003809,4,32905.94521280494,On-Time
INV-003810,7,29201.577231191626,On-Time
INV-003811,45,36796.399372022126,On-Time
INV-003812,35,108062.41677722028,On-Time
INV-003813,48,18472.26958878285,On-Time
INV-003814,9,170727.94090455113,On-Time
INV-003815,8,33074.05264669294,On-Time
INV-003816,45,16473.969767561404,On-Time
INV-003817,17,242650.44935741145,On-Time
INV-003818,17,50508.246553460194,On-Time
INV-003819,49,13978.365795144458,On-Time
INV-003820,33,23961.809928097853,On-Time
INV-003821,32,41574.11520167609,On-Time
INV-003822,8,18942.038176287246,On-Time
INV-003823,19,25182.58262966255,On-Time
INV-003824,38,9728.31900708402,On-Time
INV-003825,3,4083.890917439182,Delayed
INV-003826,5,24499.77769319997,On-Time
INV-003827,13,25337.171411891104,On-Time
INV-003828,47,37313.840342165175,On-Time
INV-003829,46,12379.66260818912,On-Time
INV-003830,31,5764.338635378349,On-Time
INV-003831,16,8388.991002016746,On-Time
INV-003832,50,63299.56631467403,On-Time
INV-003833,32,11309.390618713669,On-Time
INV-003834,22,14156.356349663534,On-Time
INV-003835,29,16116.299596930601,Delayed
INV-003836,22,11857.594539767548,On-Time
INV-003837,43,11012.531960774206,On-Time
INV-003838,3,9217.659512594799,On-Time
INV-003839,10,89380.38898982447,On-Time
INV-003840,42,43481.92803759278,On-Time
INV-003841,21,76712.56339929318,On-Time
INV-003842,16,93839.36875296893,On-Time
INV-003843,12,2100.898107588783,On-Time
INV-003844,2,31053.1223793756,On-Time
INV-003845,41,12256.618626442938,On-Time
INV-003846,24,67292.87524005206,On-Time
INV-003847,35,10493.683637016942,On-Time
INV-003848,30,7675.97226289089,On-Time
INV-003849,30,5249.846616987099,On-Time
INV-003850,47,16274.017376810312,On-Time
INV-003851,35,54992.12447116165,On-Time
INV-003852,19,28457.5054542202,On-Time
INV-003853,50,6616.698012647612,On-Time
INV-003854,8,189597.5772230342,On-Time
INV-003855,26,42173.13304168782,On-Time
INV-003856,49,47925.8409877948,On-Time
INV-003857,40,79620.65533846345,Delayed
INV-003858,7,4271.7737212894235,On-Time
INV-003859,30,8853.479826135503,On-Time
INV-003860,7,50161.91522649529,On-Time
INV-003861,3,9791.41903071649,On-Time
INV-003862,1,16730.46399230718,On-Time
INV-003863,36,20378.98184862206,On-Time
INV-003864,25,6140.08958465894,On-Time
INV-003865,37,15354.79094296667,On-Time
INV-003866,1,54967.82083984209,On-Time
INV-003867,15,45681.73795094995,On-Time
INV-003868,37,67037.9839237582,On-Time
INV-003869,13,60468.38066674092,On-Time
INV-003870,40,33053.20866371865,On-Time
INV-003871,8,30536.51618138393,On-Time
INV-003872,5,28376.901339736913,Delayed
INV-003873,9,11765.80630172079,On-Time
INV-003874,1,7864.036288137265,On-Time
INV-003875,36,11052.397523681226,On-Time
INV-003876,35,15898.351179720657,On-Time
INV-003877,2,11432.026701153633,On-Time
INV-003878,40,33317.28926847959,On-Time
INV-003879,23,26954.221771285484,On-Time
INV-003880,9,30011.12720534596,On-Time
INV-003881,34,31301.085796662523,On-Time
INV-003882,46,72814.03017385125,On-Time
INV-003883,14,21838.442377695857,On-Time
INV-003884,4,60377.35725988094,On-Time
INV-003885,30,36922.8307413732,On-Time
INV-003886,31,68161.38878313774,On-Time
INV-003887,38,110705.61436923292,On-Time
INV-003888,11,39208.52905239221,On-Time
INV-003889,35,24434.913010766664,On-Time
INV-003890,8,24277.561737149186,On-Time
INV-003891,3,13764.30492443772,On-Time
INV-003892,14,13309.426910821128,On-Time
INV-003893,13,54291.185511753196,On-Time
INV-003894,45,8402.879364240314,On-Time
INV-003895,32,110721.42438993407,On-Time
INV-003896,34,18925.712895283872,On-Time
INV-003897,45,385415.7470567181,On-Time
INV-003898,19,11013.582614183195,On-Time
INV-003899,38,28287.885562342875,On-Time
INV-003900,16,15493.110647609807,On-Time
INV-003901,2,9965.813932683846,On-Time
INV-003902,40,63818.62476060415,On-Time
INV-003903,17,7291.363216013785,On-Time
INV-003904,34,11202.872448600392,On-Time
INV-003905,42,39589.519729288455,On-Time
INV-003906,16,46395.64197957835,On-Time
INV-003907,38,5475.914533252998,On-Time
INV-003908,2,39406.13860137009,On-Time
INV-003909,2,25056.784631549428,On-Time
INV-003910,26,8797.973080183014,On-Time
INV-003911,13,10007.78395480908,On-Time
INV-003912,47,2882.8900860285257,On-Time
INV-003913,31,122693.47217764618,On-Time
INV-003914,34,60804.581271573494,On-Time
INV-003915,39,6068.428715420234,On-Time
INV-003916,3,48967.28361617551,On-Time
INV-003917,8,12406.522930338077,On-Time
INV-003918,23,54984.716091440474,On-Time
INV-003919,14,13412.285990542481,On-Time
INV-003920,27,15315.88654400825,On-Time
INV-003921,29,16508.864073946905,On-Time
INV-003922,39,11414.555958000048,On-Time
INV-003923,39,89256.66504538916,On-Time
INV-003924,1,54096.62038372398,On-Time
INV-003925,17,24586.395447010145,On-Time
INV-003926,41,61363.35819857791,On-Time
INV-003927,30,4328.291995029245,On-Time
INV-003928,13,6448.102764287505,On-Time
INV-003929,21,35403.10341458353,On-Time
INV-003930,19,45960.451506142985,On-Time
INV-003931,19,29126.612270291705,On-Time
INV-003932,25,3351.97607793302,On-Time
INV-003933,22,7613.402619248563,On-Time
INV-003934,31,33409.37627965605,On-Time
INV-003935,17,249314.96336763806,Delayed
INV-003936,23,74452.20575882481,Delayed
INV-003937,32,106649.63467865235,On-Time
INV-003938,10,30937.53412034568,Delayed
INV-003939,10,30714.525984939984,On-Time
INV-003940,36,7836.240989538141,On-Time
INV-003941,8,57057.91325605033,On-Time
INV-003942,20,20472.100714695527,On-Time
INV-003943,32,44034.661998508025,On-Time
INV-003944,50,22712.85523028686,On-Time
INV-003945,14,29118.19235756382,Delayed
INV-003946,50,20176.46053247687,On-Time
INV-003947,28,27573.89298803168,On-Time
INV-003948,46,59878.72570797774,On-Time
INV-003949,24,6209.095244095074,On-Time
INV-003950,15,4949.676865252201,On-Time
INV-003951,22,33720.612547002784,On-Time
INV-003952,30,93020.41813788854,On-Time
INV-003953,4,119700.08681305713,On-Time
INV-003954,13,6474.261216951138,On-Time
INV-003955,23,14722.410925889337,On-Time
INV-003956,8,5017.9900574887815,On-Time
INV-003957,18,12700.394990953015,On-Time
INV-003958,12,67700.44926877768,On-Time
INV-003959,31,21744.327903094265,On-Time
INV-003960,14,15155.60819575534,On-Time
INV-003961,34,37990.285314691544,On-Time
INV-003962,18,9946.220514373481,On-Time
INV-003963,34,108334.4374980869,Delayed
INV-003964,11,22187.513889905233,On-Time
INV-003965,41,14738.313712179266,On-Time
INV-003966,12,39610.48895597377,On-Time
INV-003967,49,56347.105980193075,On-Time
INV-003968,15,108659.58927072948,On-Time
INV-003969,31,17854.861333489214,On-Time
INV-003970,49,65254.90682193578,On-Time
INV-003971,29,24372.521579337455,On-Time
INV-003972,26,11951.594495284198,Delayed
INV-003973,18,10129.30990462533,On-Time
INV-003974,32,7354.124243245008,Delayed
INV-003975,22,10491.345950409188,On-Time
INV-003976,38,67218.6905994853,On-Time
INV-003977,17,44654.46591457076,On-Time
INV-003978,23,6366.393024882945,On-Time
INV-003979,24,3841.4649867209014,On-Time
INV-003980,50,7242.39219300378,On-Time
INV-003981,8,10130.072880649706,On-Time
INV-003982,41,16264.40553349904,On-Time
INV-003983,6,71172.62356781051,On-Time
INV-003984,5,12737.212945449231,On-Time
INV-003985,44,118243.33725229287,On-Time
INV-003986,29,4104.339500319905,On-Time
INV-003987,28,15543.028346646637,On-Time
INV-003988,11,48317.479526757605,On-Time
INV-003989,1,51390.32747765977,On-Time
INV-003990,43,15745.124544646793,On-Time
INV-003991,19,59979.21915432492,On-Time
INV-003992,9,49622.34138789439,On-Time
INV-003993,27,11135.409341214547,On-Time
INV-003994,34,30179.810956771627,On-Time
INV-003995,44,44516.4153354843,On-Time
INV-003996,4,11961.700891808461,On-Time
INV-003997,36,119889.46236258876,On-Time
INV-003998,18,9553.263027443227,On-Time
INV-003999,15,25440.378189792184,On-Time
INV-004000,13,6312.093551191048,On-Time
INV-004001,19,24424.944353845658,Delayed
INV-004002,49,7577.410396571212,On-Time
INV-004003,6,16413.68732417462,On-Time
INV-004004,48,4507.069480394615,On-Time
INV-004005,12,49011.65472424209,On-Time
INV-004006,37,31453.95626924914,On-Time
INV-004007,17,65343.32383112865,On-Time
INV-004008,23,15555.89328752092,On-Time
INV-004009,26,68449.2153049512,On-Time
INV-004010,29,22908.87445814169,On-Time
INV-004011,33,24665.66462614696,Delayed
INV-004012,27,182417.5055362524,On-Time
INV-004013,25,13566.02840120191,Delayed
INV-004014,10,75166.35712331049,On-Time
INV-004015,47,35585.19432360539,On-Time
INV-004016,23,12432.820976054943,On-Time
INV-004017,21,5909.456299906843,On-Time
INV-004018,21,7839.379380374069,On-Time
INV-004019,43,68232.39955790679,On-Time
INV-004020,13,124791.48792185212,On-Time
INV-004021,37,24135.520238322675,On-Time
INV-004022,33,25435.007766941104,On-Time
INV-004023,24,47880.01309444335,On-Time
INV-004024,44,23701.699403774895,On-Time
INV-004025,11,66151.31430951723,On-Time
INV-004026,17,29484.56693424008,On-Time
INV-004027,4,25223.750597105412,On-Time
INV-004028,47,10946.632486931514,On-Time
INV-004029,25,8558.951048181465,On-Time
INV-004030,30,935.3417648966871,On-Time
INV-004031,9,75668.46696049705,On-Time
INV-004032,21,19022.788701480054,On-Time
INV-004033,20,14758.916022745687,On-Time
INV-004034,19,3128.449219151217,On-Time
INV-004035,19,11613.078910392784,On-Time
INV-004036,12,10181.356591798194,On-Time
INV-004037,37,9948.995922700318,On-Time
INV-004038,42,30725.129313144724,On-Time
INV-004039,17,24890.675967676234,On-Time
INV-004040,37,5646.008229428495,On-Time
INV-004041,48,6015.885904411306,On-Time
INV-004042,39,6004.842149573779,On-Time
INV-004043,28,134662.38693266266,On-Time
INV-004044,41,97999.98736181499,On-Time
INV-004045,35,9392.82144927605,On-Time
INV-004046,47,3051.5522665997873,On-Time
INV-004047,48,25035.35345284562,On-Time
INV-004048,18,23085.04112126822,On-Time
INV-004049,14,30239.88377867797,On-Time
INV-004050,35,46229.522700600624,On-Time
INV-004051,44,34603.28689142667,On-Time
INV-004052,41,7212.424685184694,On-Time
INV-004053,7,29555.971604248607,On-Time
INV-004054,41,51731.573254172654,On-Time
INV-004055,13,10678.613446686362,Delayed
INV-004056,18,29731.324583171965,On-Time
INV-004057,37,12672.87653326691,On-Time
INV-004058,13,162132.5875177019,On-Time
INV-004059,36,5844.012203818144,On-Time
INV-004060,31,69978.89226783978,On-Time
INV-004061,2,4143.048873176699,On-Time
INV-004062,16,132329.8151946031,On-Time
INV-004063,9,7033.578813466596,On-Time
INV-004064,9,26626.747748390186,On-Time
INV-004065,38,4319.119380289081,On-Time
INV-004066,11,5710.254559348338,On-Time
INV-004067,22,54054.44442003802,On-Time
